Name,ID,Year,Matches,Innings,Not Out,100s,50s,0s,High Score,Runs,Average,StrikeRate,Catch Out,Stumped,High Score Out
"Smith, I D S",1638,1981,9,7,2,0,0,1,23,64,12.8,74.42,10,1,No
"Smith, I D S",1638,1982,3,2,1,0,0,1,14,14,14.0,34.15,1,0,No
"Smith, I D S",1638,1983,2,2,1,0,0,0,4,8,8.0,114.29,1,0,No
"Smith, I D S",1638,1984,12,9,1,0,1,1,59,148,18.5,90.24,8,1,Yes
"Smith, I D S",1638,1985,13,10,1,0,0,0,37,142,15.78,81.14,14,3,Yes
"Smith, I D S",1638,1986,2,1,0,0,0,0,4,4,4.0,44.44,0,0,Yes
"Smith, I D S",1638,1987,6,6,1,0,0,1,29,69,13.8,130.19,3,0,Yes
"Smith, I D S",1638,1988,10,8,1,0,0,1,40,101,14.43,99.02,8,0,Yes
"Smith, I D S",1638,1989,5,2,1,0,1,0,62,70,70.0,114.75,7,0,No
"Smith, I D S",1638,1990,17,15,3,0,0,1,47,193,16.08,105.46,16,0,Yes
"Smith, I D S",1638,1991,6,6,2,0,1,1,51,146,36.5,133.94,5,0,No
"Smith, I D S",1638,1992,12,8,2,0,0,0,27,95,15.83,137.68,7,0,Yes
"Smith, M J",2885,1973,2,2,0,0,0,0,31,50,25.0,46.73,0,0,Yes
"Smith, M J",2885,1974,3,3,0,0,0,1,14,20,6.67,38.46,1,0,Yes
"Smith, M J",2886,1999,5,5,0,0,0,0,13,19,3.8,22.35,0,0,Yes
"Smith, N M K",2887,1996,7,6,1,0,0,0,31,100,20.0,75.76,1,0,Yes
"Smith, R A",1641,1988,1,1,0,0,0,0,9,9,9.0,69.23,0,0,Yes
"Smith, R A",1641,1989,9,9,2,0,3,1,81,303,43.29,76.13,3,0,No
"Smith, R A",1641,1990,16,15,1,2,1,1,128,475,33.93,67.86,7,0,Yes
"Smith, R A",1641,1991,5,5,0,0,1,0,65,146,29.2,64.32,2,0,Yes
"Smith, R A",1641,1992,16,16,4,0,6,1,91,614,51.17,74.24,6,0,Yes
"Smith, R A",1641,1993,11,11,1,2,1,0,167,521,52.1,69.19,0,0,No
"Smith, R A",1641,1994,6,6,0,0,1,0,56,150,25.0,63.83,5,0,Yes
"Smith, R A",1641,1996,7,7,0,0,2,1,75,201,28.71,62.81,3,0,Yes
"Smith, R A J",4565,2016,2,1,0,0,0,0,10,10,10.0,166.67,0,0,Yes
"Smith, S B",1642,1983,6,6,1,1,0,0,117,164,32.8,75.23,3,0,Yes
"Smith, S B",1642,1984,16,12,0,1,5,1,106,484,40.33,62.61,3,0,Yes
"Smith, S B",1642,1985,6,6,1,0,3,0,73,213,42.6,64.94,2,0,No
"Smith, S P D",3756,2010,9,6,1,0,0,0,41,139,27.8,94.56,3,0,Yes
"Smith, S P D",3756,2011,20,13,3,0,0,2,46,204,20.4,82.59,11,0,No
"Smith, S P D",3756,2012,3,2,0,0,0,0,21,29,14.5,87.88,0,0,Yes
"Smith, S P D",3756,2013,1,1,0,0,0,0,8,8,8.0,72.73,0,0,Yes
"Smith, S P D",3756,2014,12,12,1,2,3,0,104,541,49.18,88.4,15,0,Yes
"Smith, S P D",3756,2015,19,17,2,2,5,0,105,805,53.67,86.1,6,0,Yes
"Smith, S P D",3756,2016,26,25,2,3,7,2,164,1154,50.17,89.18,19,0,Yes
"Smith, S P D",3756,2017,13,13,3,1,4,1,108,449,44.9,82.23,6,0,No
"Smith, S P D",3756,2018,5,5,0,0,0,0,45,102,20.4,68.92,2,0,Yes
"Smith, S P D",3756,2019,10,10,0,0,4,0,85,379,37.9,85.94,3,0,Yes
"Smith, S P D",3756,2020,7,6,0,1,2,0,131,352,58.67,90.72,2,0,Yes
"Smits, J",3090,2003,6,5,2,0,0,1,26,58,19.33,42.03,4,1,Yes
"Smits, J",3090,2006,8,5,3,0,0,1,9,16,8.0,34.78,6,2,No
"Smits, J",3090,2007,14,5,3,0,0,0,19,42,21.0,55.26,17,1,No
"Smits, J",3090,2008,4,2,0,0,0,0,18,20,10.0,32.79,2,2,Yes
"Smits, J",3090,2009,6,2,1,0,0,0,29,33,33.0,84.62,12,1,No
"Smuts, J T",4637,2020,5,4,1,0,1,0,84,163,54.33,77.25,2,0,Yes
"Snape, J N",2988,2001,4,1,1,0,0,0,24,24,0.0,92.31,3,0,No
"Snape, J N",2988,2002,6,6,2,0,0,0,38,94,23.5,63.95,2,0,Yes
"Snater, S",4793,2018,2,2,0,0,0,1,12,12,6.0,85.71,3,0,Yes
"Snedden, M C",1647,1980,4,2,0,0,0,0,4,7,3.5,53.85,1,0,Yes
"Snedden, M C",1647,1981,8,3,3,0,0,0,11,25,0.0,55.56,0,0,No
"Snedden, M C",1647,1982,3,2,0,0,0,0,3,4,2.0,30.77,1,0,Yes
"Snedden, M C",1647,1983,22,12,6,0,0,1,40,187,31.17,76.95,10,0,Yes
"Snedden, M C",1647,1984,6,2,1,0,0,0,1,1,1.0,20.0,1,0,Yes
"Snedden, M C",1647,1985,4,2,0,0,0,0,7,14,7.0,127.27,0,0,Yes
"Snedden, M C",1647,1986,7,5,2,0,0,1,26,29,9.67,32.58,2,0,Yes
"Snedden, M C",1647,1987,9,9,0,0,1,0,64,170,18.89,61.59,1,0,Yes
"Snedden, M C",1647,1988,17,11,6,0,0,0,15,72,14.4,71.29,3,0,No
"Snedden, M C",1647,1989,5,1,0,0,0,0,7,7,7.0,116.67,0,0,Yes
"Snedden, M C",1647,1990,8,5,1,0,0,2,13,19,4.75,46.34,0,0,No
"Snell, R P",1648,1991,3,2,0,0,0,0,16,18,9.0,105.88,1,0,Yes
"Snell, R P",1648,1992,12,6,2,0,0,0,11,33,8.25,103.13,1,0,No
"Snell, R P",1648,1993,12,9,3,0,1,1,51,118,19.67,92.91,3,0,Yes
"Snell, R P",1648,1994,12,8,3,0,0,0,27,74,14.8,127.59,2,0,No
"Snell, R P",1648,1996,3,3,0,0,1,0,63,79,26.33,82.29,0,0,Yes
"Snow, J A",1651,1971,1,1,0,0,0,0,2,2,2.0,12.5,0,0,Yes
"Snow, J A",1651,1972,3,2,2,0,0,0,5,5,0.0,45.45,0,0,No
"Snow, J A",1651,1975,3,1,0,0,0,0,2,2,2.0,14.29,0,0,Yes
"Sodhi, I S",4243,2015,7,2,0,0,0,1,5,5,2.5,33.33,1,0,Yes
"Sodhi, I S",4243,2016,6,3,0,0,0,2,1,1,0.33,6.25,1,0,Yes
"Sodhi, I S",4243,2018,7,4,1,0,0,0,24,44,14.67,110.0,4,0,Yes
"Sodhi, I S",4243,2019,6,4,1,0,0,1,12,17,5.67,100.0,1,0,Yes
"Sodhi, I S",4243,2020,2,1,1,0,0,0,14,14,0.0,87.5,1,0,No
"Sodhi, R S",2888,2000,4,4,2,0,1,0,53,70,35.0,66.67,1,0,No
"Sodhi, R S",2888,2001,13,9,1,0,1,0,67,209,26.13,76.56,8,0,Yes
"Sodhi, R S",2888,2002,1,1,0,0,0,0,1,1,1.0,33.33,0,0,Yes
Sohag Gazi,3975,2012,5,3,0,0,0,0,30,62,20.67,80.52,3,0,Yes
Sohag Gazi,3975,2013,6,5,2,0,0,0,26,53,17.67,103.92,2,0,Yes
Sohag Gazi,3975,2014,9,8,2,0,0,0,24,69,11.5,81.18,2,0,Yes
Sohaib Maqsood,4230,2013,10,10,1,0,3,0,73,363,40.33,81.57,5,0,Yes
Sohaib Maqsood,4230,2014,8,8,1,0,1,0,89,209,29.86,85.66,2,0,No
Sohaib Maqsood,4230,2015,7,6,0,0,1,1,50,153,25.5,86.93,2,0,Yes
Sohaib Maqsood,4230,2016,1,1,0,0,0,0,10,10,10.0,62.5,0,0,Yes
Sohail Butt,2889,1994,2,2,1,0,0,0,6,8,8.0,57.14,0,0,No
Sohail Fazal,2890,1989,2,2,0,0,0,0,32,56,28.0,94.92,1,0,Yes
Sohail Khan,3525,2009,1,1,0,0,0,0,4,4,4.0,44.44,0,0,Yes
Sohail Khan,3525,2015,7,5,1,0,0,0,7,21,5.25,50.0,2,0,Yes
Sohail Tanvir,3502,2007,8,7,3,0,0,2,26,53,13.25,120.45,5,0,Yes
Sohail Tanvir,3502,2008,19,8,2,0,1,0,59,108,18.0,100.93,2,0,Yes
Sohail Tanvir,3502,2009,4,3,0,0,0,0,11,21,7.0,53.85,1,0,Yes
Sohail Tanvir,3502,2011,12,8,4,0,0,0,30,86,21.5,90.53,2,0,Yes
Sohail Tanvir,3502,2012,7,4,0,0,0,1,11,15,3.75,51.72,1,0,Yes
Sohail Tanvir,3502,2013,8,6,0,0,0,0,31,64,10.67,65.31,2,0,Yes
Sohail Tanvir,3502,2014,4,4,2,0,0,0,17,52,26.0,113.04,2,0,No
"Solanki, V S",2891,2000,8,7,1,0,0,0,24,96,16.0,62.75,2,0,Yes
"Solanki, V S",2891,2003,13,13,1,1,1,1,106,277,23.08,79.37,4,0,Yes
"Solanki, V S",2891,2004,10,10,0,1,2,0,100,349,34.9,75.22,2,0,Yes
"Solanki, V S",2891,2005,15,11,2,0,2,1,66,292,32.44,66.82,4,0,Yes
"Solanki, V S",2891,2006,5,5,1,0,0,0,44,83,20.75,82.18,4,0,No
"Sole, C B",4577,2017,5,4,0,0,0,0,4,9,2.25,32.14,3,0,Yes
"Sole, C B",4577,2018,2,1,0,0,0,0,7,7,7.0,87.5,0,0,Yes
"Sole, T B",4724,2018,6,2,0,0,0,0,20,24,12.0,126.32,3,0,Yes
"Sole, T B",4724,2019,5,5,1,0,0,0,8,22,5.5,91.67,4,0,Yes
"Solkar, E D",1655,1974,2,2,0,0,0,1,3,3,1.5,11.54,0,0,Yes
"Solkar, E D",1655,1975,3,2,0,0,0,0,13,21,10.5,47.73,1,0,Yes
"Solkar, E D",1655,1976,2,2,0,0,0,0,2,3,1.5,33.33,1,0,Yes
"Somasunder, S B",2892,1996,2,2,0,0,0,0,9,16,8.0,25.4,0,0,Yes
Sompal Kami,4291,2018,3,3,1,0,1,1,61,88,44.0,98.88,0,0,Yes
Sompal Kami,4291,2019,3,3,1,0,0,0,30,58,29.0,77.33,1,0,Yes
"Soper, C A",4460,2016,3,3,0,0,0,0,16,27,9.0,45.0,2,0,Yes
"Soper, C A",4460,2017,5,5,2,0,0,1,24,46,15.33,53.49,0,0,No
"Soper, C A",4460,2018,4,4,0,0,0,0,39,84,21.0,60.87,0,0,Yes
"Soper, C A",4460,2019,8,7,2,0,0,0,29,108,21.6,50.94,3,0,No
"Soraine, D",3432,2006,1,1,0,0,0,0,5,5,5.0,83.33,0,0,Yes
"Soraine, D",3432,2007,2,2,0,0,0,1,3,3,1.5,33.33,1,0,Yes
"Soraine, D",3432,2012,1,1,0,0,0,0,6,6,6.0,120.0,0,0,Yes
"Sorensen, M C",3941,2013,3,2,1,0,0,0,31,55,55.0,90.16,1,0,Yes
"Sorensen, M C",3941,2014,5,4,1,0,0,0,17,42,14.0,60.87,1,0,Yes
"Sorensen, M C",3941,2015,4,1,0,0,0,0,22,22,22.0,115.79,1,0,Yes
"Sorensen, M C",3941,2016,1,1,0,0,0,0,6,6,6.0,100.0,0,0,Yes
Soumya Sarkar,4362,2014,1,1,0,0,0,0,20,20,20.0,111.11,0,0,Yes
Soumya Sarkar,4362,2015,15,15,2,1,4,0,127,672,51.69,102.28,11,0,No
Soumya Sarkar,4362,2016,4,4,0,0,0,1,20,32,8.0,60.38,2,0,Yes
Soumya Sarkar,4362,2017,12,11,1,0,2,2,87,243,24.3,89.01,2,0,No
Soumya Sarkar,4362,2018,6,6,0,1,1,1,117,255,42.5,104.51,4,0,Yes
Soumya Sarkar,4362,2019,17,17,0,0,4,1,73,506,29.76,99.61,14,0,Yes
"Southee, T G",3542,2008,11,5,1,0,0,2,19,31,7.75,93.94,1,0,No
"Southee, T G",3542,2009,13,7,2,0,0,0,32,70,14.0,120.69,1,0,Yes
"Southee, T G",3542,2010,14,11,4,0,0,3,13,34,4.86,55.74,5,0,Yes
"Southee, T G",3542,2011,13,4,1,0,0,1,13,27,9.0,71.05,1,0,No
"Southee, T G",3542,2012,13,9,5,0,0,0,28,77,19.25,98.72,3,0,Yes
"Southee, T G",3542,2013,8,6,2,0,0,2,15,35,8.75,79.55,1,0,Yes
"Southee, T G",3542,2014,8,4,1,0,0,0,27,44,14.67,115.79,7,0,Yes
"Southee, T G",3542,2015,19,8,3,0,0,1,18,66,13.2,146.67,4,0,No
"Southee, T G",3542,2016,10,9,2,0,1,2,55,93,13.29,94.9,2,0,Yes
"Southee, T G",3542,2017,14,10,5,0,0,1,25,86,17.2,122.86,5,0,No
"Southee, T G",3542,2018,12,9,3,0,0,0,20,96,16.0,103.23,7,0,Yes
"Southee, T G",3542,2019,5,3,3,0,0,0,9,17,0.0,56.67,2,0,No
"Southee, T G",3542,2020,3,1,0,0,0,0,3,3,3.0,30.0,0,0,Yes
"Spearman, C M",2042,1995,4,4,0,0,0,0,48,94,23.5,78.33,2,0,Yes
"Spearman, C M",2042,1996,20,20,0,0,2,2,78,391,19.55,83.19,4,0,Yes
"Spearman, C M",2042,1997,3,3,0,0,0,1,5,6,2.0,31.58,2,0,Yes
"Spearman, C M",2042,1998,4,4,0,0,0,0,13,40,10.0,55.56,0,0,Yes
"Spearman, C M",2042,1999,5,5,0,0,1,0,68,143,28.6,85.12,2,0,Yes
"Spearman, C M",2042,2000,14,13,0,0,2,3,86,257,19.77,75.59,5,0,Yes
"Spearman, C M",2042,2001,1,1,0,0,0,0,5,5,5.0,38.46,0,0,Yes
"Sreekumar, L",4492,2015,2,2,0,0,0,0,13,17,8.5,70.83,1,0,Yes
"Sreekumar, L",4492,2016,2,2,0,0,0,0,28,44,22.0,89.8,0,0,Yes
"Sreesanth, S",3327,2006,18,7,3,0,0,3,3,6,1.5,27.27,2,0,Yes
"Sreesanth, S",3327,2007,12,5,3,0,0,0,10,19,9.5,32.2,4,0,No
"Sreesanth, S",3327,2008,7,4,2,0,0,0,4,9,4.5,69.23,0,0,Yes
"Sreesanth, S",3327,2010,10,5,2,0,0,0,4,10,3.33,37.04,1,0,Yes
"Srikkanth, K",1664,1981,2,2,0,0,0,1,17,17,8.5,42.5,0,0,Yes
"Srikkanth, K",1664,1982,6,6,0,0,3,0,95,297,49.5,115.56,3,0,Yes
"Srikkanth, K",1664,1983,16,16,0,0,0,2,48,310,19.38,54.2,3,0,Yes
"Srikkanth, K",1664,1984,2,2,0,0,2,0,99,149,74.5,81.42,0,0,Yes
"Srikkanth, K",1664,1985,15,15,1,0,3,1,93,345,24.64,70.99,4,0,No
"Srikkanth, K",1664,1986,27,27,0,1,5,3,102,748,27.7,71.44,7,0,Yes
"Srikkanth, K",1664,1987,19,19,1,1,4,1,123,598,33.22,84.46,6,0,Yes
"Srikkanth, K",1664,1988,19,19,0,2,2,0,112,618,32.53,72.71,6,0,Yes
"Srikkanth, K",1664,1989,18,17,1,0,3,0,65,404,25.25,58.81,8,0,Yes
"Srikkanth, K",1664,1990,2,2,0,0,0,0,35,54,27.0,63.53,0,0,Yes
"Srikkanth, K",1664,1991,7,7,0,0,4,0,82,276,39.43,81.42,1,0,Yes
"Srikkanth, K",1664,1992,13,13,1,0,1,3,60,275,22.92,61.38,4,0,Yes
"Srinath, J",1665,1991,11,4,1,0,0,1,14,24,8.0,42.86,1,0,Yes
"Srinath, J",1665,1992,19,13,7,0,0,3,11,44,7.33,97.78,1,0,Yes
"Srinath, J",1665,1993,18,6,2,0,0,0,5,14,3.5,48.28,2,0,No
"Srinath, J",1665,1994,23,5,2,0,0,1,7,18,6.0,54.55,4,0,Yes
"Srinath, J",1665,1995,12,6,2,0,0,1,37,76,19.0,115.15,4,0,Yes
"Srinath, J",1665,1996,32,24,5,0,1,3,53,267,14.05,93.36,5,0,Yes
"Srinath, J",1665,1997,14,8,0,0,0,1,37,65,8.13,65.66,0,0,Yes
"Srinath, J",1665,1998,19,11,5,0,0,0,43,120,20.0,104.35,6,0,Yes
"Srinath, J",1665,1999,28,14,3,0,0,2,28,121,11.0,89.63,5,0,Yes
"Srinath, J",1665,2000,11,8,2,0,0,2,30,69,11.5,61.61,2,0,Yes
"Srinath, J",1665,2001,11,6,2,0,0,1,7,19,4.75,90.48,1,0,No
"Srinath, J",1665,2002,15,7,3,0,0,2,7,18,4.5,50.0,0,0,No
"Srinath, J",1665,2003,16,9,4,0,0,2,15,28,5.6,36.84,1,0,Yes
"Srinivasan, T E",1666,1980,1,1,0,0,0,0,6,6,6.0,50.0,0,0,Yes
"Srinivasan, T E",1666,1981,1,1,0,0,0,0,4,4,4.0,17.39,0,0,Yes
"Sriram, S",2893,2000,6,5,1,0,0,1,12,21,5.25,53.85,1,0,Yes
"Sriram, S",2893,2004,2,2,0,0,1,0,57,60,30.0,62.5,0,0,Yes
"Stackpole, K R",1669,1971,1,1,0,0,0,0,13,13,13.0,86.67,0,0,Yes
"Stackpole, K R",1669,1972,3,3,0,0,2,0,61,150,50.0,54.35,1,0,Yes
"Stackpole, K R",1669,1974,2,2,0,0,1,0,50,61,30.5,63.54,0,0,Yes
"Stander, J H",3656,2009,4,4,1,0,0,1,22,36,12.0,69.23,1,0,No
"Stander, J H",3656,2012,1,1,0,0,0,0,8,8,8.0,34.78,0,0,Yes
"Stanger, I M",2894,1999,4,4,0,0,0,0,27,47,11.75,32.64,2,0,Yes
"Stanger, I M",2894,2006,1,1,0,0,0,0,3,3,3.0,50.0,0,0,Yes
"Stanlake, B",4626,2017,2,1,1,0,0,0,1,1,0.0,16.67,0,0,No
"Stanlake, B",4626,2018,4,3,1,0,0,0,2,3,1.5,15.0,1,0,Yes
"Staple, R W",3215,2004,2,2,0,0,0,1,4,4,2.0,36.36,0,0,Yes
"Starc, M A",3830,2012,9,4,2,0,0,0,17,43,21.5,89.58,2,0,Yes
"Starc, M A",3830,2013,8,3,2,0,1,0,52,79,79.0,108.22,2,0,No
"Starc, M A",3830,2014,9,5,3,0,0,0,29,39,19.5,60.94,1,0,No
"Starc, M A",3830,2016,13,6,2,0,0,1,17,45,11.25,97.83,2,0,Yes
"Starc, M A",3830,2017,9,7,2,0,0,1,29,51,10.2,108.51,4,0,No
"Starc, M A",3830,2018,7,6,1,0,0,2,12,21,4.2,77.78,1,0,Yes
"Starc, M A",3830,2019,10,8,2,0,0,1,29,68,11.33,89.47,3,0,Yes
"Starc, M A",3830,2020,6,5,1,0,0,1,9,23,5.75,65.71,5,0,No
"Statham, N A",3091,2003,2,2,0,0,0,1,7,7,3.5,15.91,0,0,Yes
"Stead, M P",2895,1979,2,2,0,0,0,1,10,10,5.0,22.22,0,0,Yes
"Steede, R D",3381,2006,3,2,0,0,0,0,20,26,13.0,57.78,0,0,Yes
"Steede, R D",3381,2007,2,2,0,0,0,0,12,23,11.5,43.4,0,0,Yes
"Steede, R D",3381,2008,3,3,1,0,0,0,9,21,10.5,47.73,0,0,Yes
"Steele, D S",1675,1976,1,1,0,0,0,0,8,8,8.0,66.67,0,0,Yes
"Stelling, W F",3410,2006,6,5,3,0,0,1,39,90,45.0,76.27,4,0,No
"Stelling, W F",3410,2007,9,6,2,0,0,0,44,90,22.5,58.44,3,0,Yes
"Stevenson, C A H",5761,2019,4,4,1,0,0,1,34,38,12.67,86.36,1,0,No
"Stevenson, C A H",5761,2020,3,3,0,0,0,0,19,24,8.0,51.06,1,0,Yes
"Stevenson, G B",1679,1980,2,2,1,0,0,0,28,29,29.0,120.83,0,0,No
"Stevenson, G B",1679,1981,2,2,2,0,0,0,8,14,0.0,43.75,2,0,No
"Stewart, A J",1680,1989,6,6,1,0,1,1,61,120,24.0,63.83,2,0,Yes
"Stewart, A J",1680,1990,12,10,2,0,0,2,42,256,32.0,67.37,6,0,Yes
"Stewart, A J",1680,1991,5,5,0,0,1,0,55,121,24.2,73.78,3,0,Yes
"Stewart, A J",1680,1992,18,15,1,1,4,2,103,510,36.43,70.34,17,3,Yes
"Stewart, A J",1680,1993,10,10,0,0,2,1,91,271,27.1,58.53,9,0,Yes
"Stewart, A J",1680,1994,10,10,0,0,2,0,66,289,28.9,68.16,10,1,Yes
"Stewart, A J",1680,1995,3,3,0,0,1,0,74,98,32.67,54.44,3,0,Yes
"Stewart, A J",1680,1996,16,16,3,0,1,0,64,403,31.0,67.73,13,1,Yes
"Stewart, A J",1680,1997,14,14,0,1,3,0,116,621,44.36,79.82,15,5,Yes
"Stewart, A J",1680,1998,11,11,1,0,3,0,74,324,32.4,66.8,14,1,Yes
"Stewart, A J",1680,1999,20,20,0,0,1,3,88,365,18.25,63.26,19,0,Yes
"Stewart, A J",1680,2000,12,12,3,2,3,1,101,553,61.44,67.69,15,0,Yes
"Stewart, A J",1680,2001,9,9,0,0,1,1,55,169,18.78,51.37,10,0,Yes
"Stewart, A J",1680,2002,13,11,3,0,2,1,83,290,36.25,88.15,11,2,Yes
"Stewart, A J",1680,2003,11,10,0,0,3,1,60,287,28.7,70.52,12,2,Yes
"Stewart, E L R",2896,1993,3,3,1,0,0,0,23,25,12.5,56.82,3,0,No
"Stewart, E L R",2896,1994,2,2,0,0,0,0,19,32,16.0,48.48,0,0,Yes
"Stewart, E L R",2896,2002,1,1,1,0,0,0,4,4,0.0,66.67,2,0,No
"Stewart, S L",3773,2010,4,4,0,0,0,0,14,26,6.5,44.07,0,0,Yes
"Steyn, D W",3242,2005,2,2,0,0,0,0,3,4,2.0,26.67,0,0,Yes
"Steyn, D W",3242,2008,12,4,3,0,0,0,6,15,15.0,68.18,2,0,Yes
"Steyn, D W",3242,2009,15,4,1,0,0,1,17,30,10.0,111.11,3,0,No
"Steyn, D W",3242,2010,8,4,1,0,0,2,35,37,12.33,119.35,2,0,Yes
"Steyn, D W",3242,2011,14,8,1,0,0,1,20,55,7.86,57.29,4,0,Yes
"Steyn, D W",3242,2012,9,3,1,0,0,0,3,5,2.5,38.46,4,0,No
"Steyn, D W",3242,2013,13,6,0,0,0,2,15,30,5.0,42.86,6,0,Yes
"Steyn, D W",3242,2014,14,8,2,0,0,1,23,60,10.0,57.69,1,0,Yes
"Steyn, D W",3242,2015,19,7,1,0,0,0,16,56,9.33,71.79,4,0,Yes
"Steyn, D W",3242,2016,4,1,1,0,0,0,6,6,0.0,120.0,0,0,No
"Steyn, D W",3242,2018,5,3,1,0,1,0,60,67,33.5,67.68,2,0,Yes
"Steyn, P J R",2012,1995,1,1,0,0,0,0,4,4,4.0,28.57,0,0,Yes
"Stirling, D A",1683,1984,6,5,2,0,0,0,13,21,7.0,53.85,3,0,No
"Stirling, P R",3586,2008,3,3,1,0,0,0,4,12,6.0,24.49,0,0,No
"Stirling, P R",3586,2009,3,3,0,0,1,0,84,116,38.67,90.63,2,0,Yes
"Stirling, P R",3586,2010,17,17,0,1,5,0,177,771,45.35,90.6,10,0,Yes
"Stirling, P R",3586,2011,11,11,0,3,0,1,113,450,40.91,119.68,8,0,Yes
"Stirling, P R",3586,2012,4,4,0,0,0,0,46,99,24.75,98.02,0,0,Yes
"Stirling, P R",3586,2013,7,7,0,1,0,1,103,206,29.43,83.06,1,0,Yes
"Stirling, P R",3586,2014,2,2,0,0,0,0,4,8,4.0,57.14,0,0,Yes
"Stirling, P R",3586,2015,15,14,0,0,3,2,92,371,26.5,90.93,4,0,Yes
"Stirling, P R",3586,2016,9,9,1,0,0,1,40,207,25.88,82.8,7,0,Yes
"Stirling, P R",3586,2017,16,15,0,1,5,2,101,656,43.73,88.77,2,0,Yes
"Stirling, P R",3586,2018,13,13,0,1,2,2,126,450,34.62,80.94,5,0,Yes
"Stirling, P R",3586,2019,14,13,0,1,7,1,130,692,53.23,76.3,3,0,Yes
"Stirling, P R",3586,2020,3,3,0,0,1,0,63,83,27.67,67.48,3,0,Yes
"Stoinis, M P",4389,2015,1,1,0,0,0,0,4,4,4.0,80.0,0,0,Yes
"Stoinis, M P",4389,2017,7,7,4,1,1,0,146,341,113.67,100.29,2,0,No
"Stoinis, M P",4389,2018,13,13,0,0,4,1,87,376,28.92,96.66,2,0,Yes
"Stoinis, M P",4389,2019,20,17,3,0,1,2,52,329,23.5,80.44,8,0,Yes
"Stokes, B A",3883,2011,5,3,0,0,0,0,20,30,10.0,57.69,3,0,Yes
"Stokes, B A",3883,2013,5,3,0,0,0,0,27,57,19.0,93.44,1,0,Yes
"Stokes, B A",3883,2014,14,13,1,0,1,3,70,195,16.25,75.29,5,0,Yes
"Stokes, B A",3883,2015,10,10,1,0,1,0,68,262,29.11,101.16,7,0,Yes
"Stokes, B A",3883,2016,13,12,2,1,4,2,101,490,49.0,105.6,5,0,Yes
"Stokes, B A",3883,2017,15,13,3,2,4,0,102,616,61.6,106.94,6,0,No
"Stokes, B A",3883,2018,13,10,3,0,3,0,67,313,44.71,76.9,11,0,Yes
"Stokes, B A",3883,2019,20,17,5,0,7,0,89,719,59.92,92.54,7,0,Yes
"Stokkers, L W",3599,2008,1,1,1,0,0,0,15,15,0.0,37.5,1,0,No
"Stone, O P",4819,2018,4,1,1,0,0,0,9,9,0.0,128.57,0,0,No
"Strang, B C",2017,1995,4,2,2,0,0,0,4,4,0.0,66.67,3,0,No
"Strang, B C",2017,1996,8,6,2,0,0,1,6,13,3.25,34.21,4,0,Yes
"Strang, B C",2017,1997,6,3,0,0,0,0,15,21,7.0,48.84,2,0,Yes
"Strang, B C",2017,2000,16,9,4,0,0,2,18,43,8.6,57.33,2,0,Yes
"Strang, B C",2017,2001,14,6,0,0,0,2,4,11,1.83,18.97,3,0,Yes
"Strang, P A",2005,1994,3,3,2,0,0,1,21,38,38.0,61.29,1,0,No
"Strang, P A",2005,1995,6,5,0,0,0,0,24,68,13.6,45.95,1,0,Yes
"Strang, P A",2005,1996,16,14,6,0,0,1,29,226,28.25,64.57,4,0,Yes
"Strang, P A",2005,1997,22,18,5,0,0,0,47,363,27.92,71.88,7,0,Yes
"Strang, P A",2005,1998,22,18,7,0,0,0,46,260,23.64,68.97,8,0,Yes
"Strang, P A",2005,1999,12,9,2,0,0,2,29,60,8.57,58.25,3,0,Yes
"Strang, P A",2005,2000,10,5,2,0,0,1,29,56,18.67,70.89,4,0,No
"Strang, P A",2005,2001,4,1,0,0,0,0,19,19,19.0,70.37,2,0,Yes
"Strauss, A J",3148,2003,1,1,0,0,0,0,3,3,3.0,33.33,0,0,Yes
"Strauss, A J",3148,2004,21,20,4,1,4,0,100,655,40.94,75.03,3,0,Yes
"Strauss, A J",3148,2005,22,21,1,1,3,2,152,713,35.65,81.3,8,0,Yes
"Strauss, A J",3148,2006,20,20,1,0,6,2,78,592,31.16,76.49,11,0,Yes
"Strauss, A J",3148,2007,14,14,0,0,1,1,55,276,19.71,65.71,6,0,Yes
"Strauss, A J",3148,2009,21,21,1,1,4,2,105,647,32.35,78.14,10,0,Yes
"Strauss, A J",3148,2010,14,14,0,2,6,0,154,806,57.57,95.05,11,0,Yes
"Strauss, A J",3148,2011,14,14,0,1,3,2,158,513,36.64,89.37,8,0,Yes
"Streak, H H",1986,1993,7,5,1,0,0,0,11,25,6.25,62.5,2,0,Yes
"Streak, H H",1986,1994,6,5,2,0,0,0,18,46,15.33,71.88,0,0,No
"Streak, H H",1986,1995,5,4,2,0,0,0,23,63,31.5,79.75,0,0,No
"Streak, H H",1986,1996,13,11,2,0,0,1,36,161,17.89,58.55,2,0,No
"Streak, H H",1986,1997,13,10,3,0,0,0,43,128,18.29,66.32,5,0,No
"Streak, H H",1986,1998,25,23,10,0,1,1,59,332,25.54,73.78,5,0,Yes
"Streak, H H",1986,1999,12,10,7,0,0,0,39,136,45.33,77.71,3,0,No
"Streak, H H",1986,2000,30,25,6,0,1,1,51,401,21.11,77.12,9,0,No
"Streak, H H",1986,2001,31,25,8,0,3,1,79,556,32.71,80.58,5,0,No
"Streak, H H",1986,2002,7,6,2,0,1,0,50,118,29.5,90.77,2,0,No
